positive,negative,neutral,compound,emoji_score,num_boosters,has_negation,num_tokens,label
0.2,0.04,2.72,1.0,0,0,0,25,positive
0.21875,0.0,2.6875,1.0,0,0,0,32,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.0,0.0,2.727272727272727,0.0,0,0,0,11,positive
0.125,0.29250000000000004,2.375,-1.0,0,0,0,8,positive
0.5,0.0,2.35,1.0,0,0,0,20,positive
0.0,0.0,2.7857142857142856,0.0,0,0,0,14,positive
0.5,0.0,1.0,0.9,0,0,0,2,positive
0.2545454545454545,0.07272727272727274,2.4545454545454546,1.0,0,0,0,11,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.9,0.0,2.0,1.0,0,0,0,20,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.5642857142857143,0.0,2.2857142857142856,1.0,1.8,0,0,14,positive
0.7933333333333333,0.0,2.066666666666667,1.0,1.8,0,0,15,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.3,0.0,2.1666666666666665,1.0,0,0,0,6,positive
0.08571428571428572,0.0,2.8285714285714287,1.0,0,0,0,35,positive
0.3333333333333333,0.0,2.6,1.0,0,0,0,15,positive
1.0142857142857142,0.0,1.5714285714285714,1.0,0,0,0,7,positive
0.15384615384615385,0.0,2.6153846153846154,1.0,0,0,0,13,positive
0.14285714285714285,0.14285714285714285,2.2857142857142856,0.0,0,0,0,7,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
1.725,0.0,0.75,0.9,1.8,0,0,4,positive
0.13157894736842105,0.0,2.736842105263158,1.0,0,0,0,19,positive
0.0,0.0,2.25,0.0,0,0,0,4,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.14285714285714285,0.48571428571428577,2.2857142857142856,-1.0,0,0,0,7,positive
0.41,0.0,2.3,1.0,0,0,0,10,positive
0.13999999999999999,0.0,2.8,1.0,0,0,0,20,positive
0.19230769230769232,0.0,2.6923076923076925,1.0,0,0,0,26,positive
0.17868852459016393,0.01639344262295082,2.8524590163934427,1.0,0,0,0,61,positive
0.15,0.0,2.8,1.0,0,0,0,20,positive
0.290625,0.0,2.78125,1.0,0,0,0,32,positive
0.31875,0.0,2.5625,1.0,0,0,0,16,positive
0.030303030303030304,0.0,2.878787878787879,1.0,0,0,0,33,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.23461538461538461,0.0,2.6538461538461537,1.0,0,0,0,26,positive
0.3157894736842105,0.0,2.526315789473684,1.0,0,0,0,19,positive
0.4428571428571429,0.0,2.142857142857143,1.0,0,0,0,7,positive
0.034925373134328364,0.09850746268656715,2.8955223880597014,-1.0,0,0,0,67,positive
0.0,0.0,2.8333333333333335,0.0,0,0,0,18,positive
0.0,0.0,2.4,0.0,0,0,0,5,positive
0.03571428571428571,0.0,2.857142857142857,1.0,0,0,0,28,positive
0.25,0.0,2.375,1.0,0,0,0,8,positive
0.13043478260869565,0.0,2.782608695652174,1.0,0,0,0,23,positive
0.06666666666666667,0.0,2.8666666666666667,1.0,0,0,0,30,positive
0.0,0.0,2.625,0.0,0,0,0,8,positive
0.22580645161290322,0.0,2.6774193548387095,1.0,0,0,0,31,positive
0.0,0.0,2.8,0.0,0,0,0,15,positive
0.035869565217391305,0.09130434782608696,2.858695652173913,-1.0,0,0,0,92,positive
0.06666666666666667,0.0,2.8333333333333335,1.0,0,0,0,30,positive
0.1111111111111111,0.0,2.8333333333333335,1.0,0,0,0,36,positive
0.0,0.0,2.888888888888889,0.0,0,0,0,27,positive
0.39,0.0,2.6,1.0,0,0,0,10,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.09523809523809523,0.030952380952380953,2.8333333333333335,1.0,0,0,0,42,positive
0.0,0.0,2.903225806451613,0.0,0,0,0,31,positive
0.08333333333333333,0.0938888888888889,2.8055555555555554,-0.38000000000000034,0,0,0,36,positive
0.3333333333333333,0.0,2.1666666666666665,1.0,0,0,0,6,positive
0.2,0.0,2.8285714285714287,1.0,0,0,0,35,positive
0.21785714285714283,0.03571428571428571,2.7142857142857144,1.0,0,0,0,28,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.23684210526315788,0.0,2.736842105263158,1.0,0,1,0,19,positive
0.3,0.0,2.642857142857143,1.0,0,0,0,28,positive
0.07543859649122807,0.017543859649122806,2.8596491228070176,1.0,0,0,0,57,positive
0.0,0.0,2.4,0.0,0,0,0,5,positive
0.05555555555555555,0.0,2.7777777777777777,1.0,0,0,0,18,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.10526315789473684,0.07017543859649122,2.824561403508772,1.0,0,0,0,57,positive
0.07142857142857142,0.0,2.7142857142857144,1.0,0,0,0,14,positive
0.152,0.0,2.8,1.0,0,0,0,25,positive
0.023255813953488372,0.0,2.9069767441860463,1.0,0,0,0,43,positive
0.0,0.02,2.92,-1.0,0,0,0,50,positive
0.525,0.0,1.75,0.9,0,0,0,4,positive
0.1394736842105263,0.02631578947368421,2.789473684210526,1.0,0,0,0,38,positive
0.0,0.0,2.903225806451613,0.0,0,0,0,31,positive
0.06896551724137931,0.0,2.8275862068965516,1.0,0,0,0,29,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.0625,0.0,2.75,1.0,0,0,0,16,positive
0.7363636363636363,0.0,2.1818181818181817,1.0,0,0,0,11,positive
0.16521739130434782,0.19999999999999998,2.652173913043478,-0.8,0,0,0,23,positive
0.16538461538461538,0.0,2.8461538461538463,1.0,0,0,0,26,positive
0.2153846153846154,0.0,2.8615384615384616,1.0,3.0,1,0,65,positive
0.12063492063492062,0.015873015873015872,2.873015873015873,1.0,0,0,0,63,positive
0.03571428571428571,0.03571428571428571,2.8214285714285716,0.0,0,0,0,28,positive
0.14615384615384613,0.038461538461538464,2.730769230769231,1.0,0,0,0,26,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.0515625,0.0125,2.890625,1.0,0,0,0,64,positive
0.775,0.0,1.5,0.9,0,0,0,4,positive
0.8250000000000001,0.0,1.9166666666666667,1.0,0,0,0,12,positive
0.3333333333333333,0.0,1.6666666666666667,0.9,0,0,0,3,positive
0.0,0.0,2.88,0.0,0,0,0,25,positive
0.3875,0.0,2.25,1.0,0,0,0,8,positive
0.043478260869565216,0.0,2.8260869565217392,1.0,0,0,0,23,positive
0.25833333333333336,0.08333333333333333,2.4166666666666665,1.0,0,0,0,12,positive
0.375,0.0,2.4375,1.0,0,0,0,16,positive
0.0,0.0,2.823529411764706,0.0,0,0,0,17,positive
0.11867924528301887,0.0,2.8867924528301887,1.0,0,0,0,53,positive
0.02631578947368421,0.0,2.8947368421052633,1.0,0,0,0,38,positive
0.12307692307692308,0.019230769230769232,2.8461538461538463,1.0,0,0,0,52,positive
0.0,0.0,2.25,0.0,0,0,0,4,positive
0.34444444444444444,0.0,2.3333333333333335,1.0,0,0,0,9,positive
0.3088235294117647,0.0,2.6470588235294117,1.0,0,0,0,34,positive
0.09090909090909091,0.0,2.772727272727273,1.0,0,0,0,22,positive
0.0,0.0,2.769230769230769,0.0,0,0,0,13,positive
0.1142857142857143,0.0,2.4285714285714284,0.8,0,0,0,7,positive
0.038461538461538464,0.0,2.8461538461538463,1.0,0,0,0,26,positive
0.0851063829787234,0.0,2.893617021276596,1.0,0,0,0,47,positive
0.0,0.0,2.938775510204082,0.0,0,0,0,49,positive
0.0,0.0625,2.875,-1.0,0,0,0,32,positive
0.038461538461538464,0.038461538461538464,2.8076923076923075,0.0,0,0,0,26,positive
0.03968253968253968,0.031746031746031744,2.9047619047619047,0.5,0,0,0,63,positive
0.0,0.0,2.7857142857142856,0.0,0,0,0,14,positive
0.13636363636363635,0.0,2.8181818181818183,1.0,0,0,0,33,positive
0.05084745762711865,0.0,2.8983050847457625,1.0,0,0,0,59,positive
0.09814814814814815,0.05185185185185185,2.8703703703703702,1.0,0,0,0,54,positive
0.20677966101694914,0.0,2.830508474576271,1.0,0,0,0,59,positive
0.2210526315789474,0.0,2.789473684210526,1.0,0,0,0,38,positive
0.4,0.0,2.5,1.0,0,0,0,30,positive
0.046511627906976744,0.018604651162790697,2.86046511627907,1.0,0,0,0,43,positive
0.23076923076923078,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.10333333333333333,0.030000000000000002,2.85,1.0,0,0,0,60,positive
0.0,0.0,2.85,0.0,0,0,0,20,positive
0.08444444444444445,0.09333333333333334,2.8444444444444446,-0.40000000000000013,0,0,0,45,positive
0.06862745098039216,0.16078431372549018,2.784313725490196,-1.0,0,0,0,51,positive
0.2727058823529412,0.28611764705882353,2.838235294117647,-0.9119999999999995,0,2,0,68,positive
0.0,0.02564102564102564,2.8974358974358974,-1.0,0,0,0,39,positive
0.08431372549019607,0.0,2.8823529411764706,1.0,0,0,0,51,positive
0.07142857142857142,0.0,2.7142857142857144,1.0,0,0,0,14,positive
0.10392156862745097,0.11764705882352941,2.843137254901961,-0.7000000000000004,0,0,0,51,positive
1.2,0.0,0.0,0.9,0,0,0,1,positive
0.012121212121212121,0.0,2.9393939393939394,0.8,0,0,0,66,positive
0.0,0.0,2.892857142857143,0.0,0,0,0,28,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.037037037037037035,0.0,2.8518518518518516,1.0,0,0,0,27,positive
0.1543859649122807,0.06315789473684211,2.824561403508772,1.0,0,0,0,57,positive
0.12244897959183673,0.030612244897959183,2.836734693877551,1.0,0,1,0,49,positive
0.08888888888888889,0.0,2.8444444444444446,1.0,0,0,0,45,positive
0.025490196078431372,0.0,2.9215686274509802,1.0,0,0,0,51,positive
0.0,0.0,2.9523809523809526,0.0,0,0,0,63,positive
0.02857142857142857,0.05142857142857143,2.857142857142857,-0.8,0,0,0,35,positive
0.0,0.0,2.9,0.0,0,0,0,30,positive
0.09428571428571428,0.0,2.8857142857142857,1.0,0,0,0,35,positive
0.03571428571428571,0.0,2.857142857142857,1.0,0,0,0,28,positive
0.20882352941176469,0.0,2.764705882352941,1.0,0,0,0,34,positive
0.08333333333333333,0.0,2.8666666666666667,1.0,0,0,0,60,positive
0.09872340425531916,0.03829787234042553,2.851063829787234,1.0,0,0,0,47,positive
0.13023255813953488,0.0,2.86046511627907,1.0,0,0,0,43,positive
0.034482758620689655,0.034482758620689655,2.8275862068965516,0.0,0,0,0,29,positive
0.016129032258064516,0.1338709677419355,2.8870967741935485,-1.0,0,0,0,62,positive
0.02702702702702703,0.0,2.891891891891892,1.0,0,0,0,37,positive
0.08571428571428572,0.2,2.7142857142857144,-1.0,0,0,0,21,positive
0.05757575757575757,0.015151515151515152,2.878787878787879,1.0,0,0,0,66,positive
0.0,0.0,2.7857142857142856,0.0,0,1,0,14,positive
0.3865168539325843,0.017977528089887642,2.808988764044944,1.0,0,1,0,89,positive
0.027777777777777776,0.0,2.888888888888889,1.0,0,0,0,36,positive
0.09322033898305085,0.0,2.8813559322033897,1.0,0,0,0,59,positive
0.3333333333333333,0.0,1.6666666666666667,0.9,0,0,0,3,positive
0.14375,0.0,2.8125,1.0,0,0,0,32,positive
0.2016666666666667,0.03333333333333333,2.814814814814815,1.0,0,0,0,54,positive
0.07450980392156863,0.025490196078431372,2.8627450980392157,1.0,0,0,0,51,positive
0.02736842105263158,0.0,2.9473684210526314,1.0,0,0,0,95,positive
0.0,0.06206896551724138,2.8275862068965516,-1.0,0,0,0,29,positive
0.023880597014925373,0.0,2.925373134328358,1.0,0,0,0,67,positive
0.07017543859649122,0.0736842105263158,2.8421052631578947,-0.20000000000000018,0,0,0,57,positive
0.08444444444444445,0.0,2.888888888888889,1.0,0,0,0,45,positive
0.0196078431372549,0.050980392156862744,2.8627450980392157,-1.0,0,0,0,51,positive
0.017543859649122806,0.0456140350877193,2.912280701754386,-1.0,0,0,0,57,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.6952380952380952,0.0,2.238095238095238,1.0,0,0,0,21,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.12444444444444445,0.08888888888888889,2.7777777777777777,1.0,0,1,0,36,positive
0.15384615384615385,0.0,2.6153846153846154,1.0,0,0,0,13,positive
0.2545454545454545,0.2545454545454545,2.3636363636363638,0.0,0,0,0,11,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.1217391304347826,0.0,2.782608695652174,1.0,0,0,0,23,positive
0.06666666666666667,0.0,2.7333333333333334,1.0,0,0,0,15,positive
0.0,0.0,2.5,0.0,0,0,0,6,positive
0.02631578947368421,0.0,2.8947368421052633,1.0,0,0,0,38,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.2,0.0,2.5,1.0,0,0,0,10,positive
0.5,0.0,1.0,0.9,0,0,0,2,positive
0.07692307692307693,0.0,2.8076923076923075,1.0,0,0,0,26,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.07692307692307693,0.0,2.8076923076923075,1.0,0,0,0,26,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.0,0.0,2.7857142857142856,0.0,0,0,0,14,positive
0.030303030303030304,0.0,2.878787878787879,1.0,0,0,0,33,positive
0.32941176470588235,0.0,2.588235294117647,1.0,0,0,0,17,positive
0.04,0.0,2.84,1.0,0,0,0,25,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.09444444444444444,0.03777777777777778,2.8333333333333335,1.0,0,1,0,36,positive
0.047619047619047616,0.0,2.8095238095238093,1.0,0,0,0,21,positive
0.3391304347826087,0.0,2.652173913043478,1.0,0,0,0,23,positive
0.125,0.1,2.375,0.19999999999999996,0,0,0,8,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.21428571428571427,0.2642857142857143,2.5,-0.7000000000000002,0,0,0,14,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.11538461538461539,0.23846153846153847,2.6923076923076925,-1.0,0,0,0,26,positive
0.13793103448275862,0.0,2.793103448275862,1.0,0,0,0,29,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.047619047619047616,0.2,2.761904761904762,-1.0,0,0,0,21,positive
0.3666666666666667,0.0,2.1666666666666665,1.0,0,0,0,6,positive
0.0,0.0,2.869565217391304,0.0,0,0,0,23,positive
0.0,0.6,2.4285714285714284,-1.0,0,0,0,7,positive
0.103125,0.03125,2.78125,1.0,0,0,0,32,positive
0.03571428571428571,0.0,2.857142857142857,1.0,0,0,0,28,positive
0.05128205128205128,0.0,2.871794871794872,1.0,0,0,0,39,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.03571428571428571,0.0,2.857142857142857,1.0,0,0,0,28,positive
0.0782608695652174,0.0,2.782608695652174,1.0,0,0,0,23,positive
0.03225806451612903,0.0,2.870967741935484,1.0,0,0,0,31,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.16428571428571428,0.0,2.642857142857143,1.0,0,0,0,14,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.125,0.15,2.375,-0.19999999999999996,0,0,0,8,positive
0.037037037037037035,0.0,2.8518518518518516,1.0,0,0,0,27,positive
0.0,0.0,2.625,0.0,0,0,0,8,positive
0.1,0.0,2.8,1.0,0,0,0,20,positive
0.07142857142857142,0.0,2.7142857142857144,1.0,0,0,0,14,positive
0.14285714285714285,0.0,2.642857142857143,1.0,0,0,0,14,positive
0.09090909090909091,0.0,2.772727272727273,1.0,0,0,0,22,positive
0.037037037037037035,0.0962962962962963,2.814814814814815,-1.0,0,0,0,27,positive
0.05555555555555555,0.15555555555555556,2.7222222222222223,-1.0,0,0,0,18,positive
0.05555555555555555,0.0,2.7777777777777777,1.0,0,0,0,18,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.018867924528301886,0.0,2.9245283018867925,1.0,0,0,0,53,positive
0.0,0.0,2.869565217391304,0.0,0,0,0,23,positive
0.08333333333333333,0.13333333333333333,2.5833333333333335,-0.6000000000000001,0,0,0,12,positive
0.08,0.11600000000000002,2.76,-0.9000000000000004,0,0,0,25,positive
0.6,0.0,1.0,0.9,0,0,0,2,positive
0.13636363636363635,0.030303030303030304,2.787878787878788,1.0,0,0,0,33,positive
0.17777777777777778,0.037037037037037035,2.740740740740741,1.0,0,0,0,27,positive
0.037037037037037035,0.0,2.8518518518518516,1.0,0,0,0,27,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.3,0.0625,2.5625,1.0,0,0,0,16,positive
0.02,0.0,2.92,1.0,0,0,0,50,positive
0.1111111111111111,0.1,2.6666666666666665,0.19999999999999996,0,0,0,18,positive
0.11764705882352941,0.0,2.7058823529411766,1.0,0,0,0,17,positive
0.0967741935483871,0.20967741935483872,2.7419354838709675,-1.0,0,0,0,31,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.041666666666666664,0.0,2.8333333333333335,1.0,0,0,0,24,positive
0.2,0.0,2.5,1.0,0,0,0,10,positive
0.02631578947368421,0.02631578947368421,2.8684210526315788,0.0,0,0,0,38,positive
0.0,0.0,2.6666666666666665,0.0,0,0,0,9,positive
0.02564102564102564,0.0,2.8974358974358974,1.0,0,0,0,39,positive
0.022222222222222223,0.022222222222222223,2.888888888888889,0.0,0,0,0,45,positive
0.05,0.0,2.8,1.0,0,0,0,20,positive
0.16666666666666666,0.0,2.7916666666666665,1.0,0,0,0,24,positive
0.22083333333333333,0.0,2.7916666666666665,1.0,0,0,0,24,positive
0.047619047619047616,0.0,2.8095238095238093,1.0,0,0,0,21,positive
0.047619047619047616,0.0,2.8095238095238093,1.0,0,0,0,21,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.0,0.043478260869565216,2.8260869565217392,-1.0,0,0,0,23,positive
0.07548387096774195,0.03225806451612903,2.838709677419355,1.0,0,0,0,31,positive
0.12105263157894736,0.05263157894736842,2.789473684210526,1.0,0,0,0,38,positive
0.15526315789473685,0.09999999999999999,2.763157894736842,1.0,0,0,0,38,positive
0.1111111111111111,0.0,2.7222222222222223,1.0,0,0,0,18,positive
0.047619047619047616,0.0,2.8095238095238093,1.0,0,0,0,21,positive
0.03571428571428571,0.0,2.857142857142857,1.0,0,0,0,28,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.06666666666666667,0.0,2.8333333333333335,1.0,0,0,0,30,positive
0.11176470588235293,0.0,2.823529411764706,1.0,0,0,0,34,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.20869565217391303,0.0,2.739130434782609,1.0,0,0,0,23,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.1,0.0,2.75,1.0,0,0,0,20,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.058823529411764705,0.052941176470588235,2.823529411764706,0.19999999999999996,0,0,0,34,positive
0.09090909090909091,0.0,2.772727272727273,1.0,0,0,0,22,positive
0.14,0.0,2.8,1.0,0,0,0,25,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.07692307692307693,0.06153846153846154,2.6153846153846154,0.19999999999999996,0,0,0,13,positive
0.07419354838709677,0.0,2.838709677419355,1.0,0,0,0,31,positive
0.037037037037037035,0.3444444444444445,2.6666666666666665,-1.0,0,0,0,27,positive
0.0,0.0,2.625,0.0,0,0,0,8,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.05555555555555555,0.0,2.7777777777777777,1.0,0,0,0,18,positive
0.037037037037037035,0.04814814814814815,2.814814814814815,-0.30000000000000004,0,0,0,27,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.03125,0.0,2.875,1.0,0,0,0,32,positive
0.043478260869565216,0.0,2.8260869565217392,1.0,0,0,0,23,positive
0.0,0.0,1.5,0.0,0,0,0,2,positive
0.2647058823529412,0.0,2.7058823529411766,1.0,0,0,0,17,positive
0.05555555555555555,0.0,2.7777777777777777,1.0,0,0,0,18,positive
0.192,0.0,2.8,1.0,0,0,0,25,positive
0.14666666666666667,0.08888888888888889,2.7777777777777777,1.0,0,1,0,36,positive
0.1,0.182,2.7,-1.0,0,0,0,20,positive
0.029411764705882353,0.0,2.8823529411764706,1.0,0,0,0,34,positive
0.049999999999999996,0.0,2.8333333333333335,1.0,0,0,0,24,positive
0.325,0.325,2.25,0.0,0,0,0,8,positive
0.034482758620689655,0.034482758620689655,2.8275862068965516,0.0,0,0,0,29,positive
0.07142857142857142,0.09285714285714286,2.7857142857142856,-0.6000000000000001,0,0,0,28,positive
0.047619047619047616,0.08571428571428572,2.761904761904762,-0.8,0,0,0,21,positive
0.03333333333333333,0.0,2.8666666666666667,1.0,0,0,0,30,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.038461538461538464,0.0,2.8461538461538463,1.0,0,0,0,26,positive
0.12777777777777777,0.0,2.7222222222222223,1.0,0,0,0,18,positive
0.16666666666666666,0.0,2.5833333333333335,1.0,0,0,0,12,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.2930232558139535,0.06511627906976744,2.7209302325581395,1.0,0,0,0,43,positive
0.075,0.225,2.7083333333333335,-1.0,0,1,0,24,positive
0.11538461538461539,0.10769230769230768,2.6923076923076925,0.19999999999999996,0,0,0,26,positive
0.05217391304347826,0.2739130434782609,2.739130434782609,-1.0,0,0,0,23,positive
0.23043478260869565,0.16521739130434782,2.652173913043478,1.0,0,0,0,23,positive
0.08571428571428572,0.10285714285714286,2.8285714285714287,-0.6000000000000001,0,0,0,35,positive
0.02631578947368421,0.0,2.8947368421052633,1.0,0,0,0,38,positive
0.14444444444444446,0.4911111111111112,2.4444444444444446,-1.0,0,0,0,9,positive
0.09999999999999999,0.0,2.8181818181818183,1.0,0,0,0,33,positive
0.07179487179487179,0.0,2.8461538461538463,1.0,0,0,0,39,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.282,0.0,2.7,1.0,0,0,0,20,positive
0.18571428571428572,0.1380952380952381,2.761904761904762,1.0,0,0,0,42,positive
0.05,0.0,2.8,1.0,0,0,0,20,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.022727272727272728,0.08181818181818182,2.8636363636363638,-1.0,0,0,0,44,positive
0.1935483870967742,0.03225806451612903,2.7419354838709675,1.0,0,0,0,31,positive
0.22352941176470587,0.0,2.6470588235294117,1.0,0,0,0,17,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.5,0.0,2.375,1.0,0,0,0,8,positive
0.041666666666666664,0.0,2.8333333333333335,1.0,0,0,0,24,positive
0.13333333333333333,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.6,0.0,1.0,0.9,0,0,0,2,positive
0.05714285714285714,0.0,2.857142857142857,1.0,0,0,0,35,positive
0.07142857142857142,0.07142857142857142,2.642857142857143,0.0,0,0,0,14,positive
0.14615384615384613,0.038461538461538464,2.730769230769231,1.0,0,0,0,26,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.13333333333333333,0.0,2.6666666666666665,1.0,0,0,0,15,positive
0.140625,0.1625,2.75,-0.7000000000000002,0,0,0,32,positive
0.05555555555555555,0.0,2.7777777777777777,1.0,0,0,0,18,positive
0.21428571428571427,0.19999999999999998,2.4285714285714284,0.19999999999999996,0,0,0,14,positive
0.052000000000000005,0.04,2.8,0.30000000000000004,0,0,0,25,positive
0.14736842105263157,0.09473684210526316,2.6315789473684212,1.0,0,0,0,19,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.030303030303030304,0.0,2.878787878787879,1.0,0,0,0,33,positive
0.08064516129032258,0.0,2.870967741935484,1.0,0,0,0,31,positive
0.041666666666666664,0.0,2.8333333333333335,1.0,0,0,0,24,positive
0.041666666666666664,0.1416666666666667,2.7916666666666665,-1.0,0,0,0,24,positive
0.02564102564102564,0.02564102564102564,2.871794871794872,0.0,0,0,0,39,positive
0.08333333333333333,0.075,2.75,0.19999999999999996,0,0,0,24,positive
0.17142857142857143,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.0,0.0,2.0,0.0,0,0,0,3,positive
0.0,0.0,1.5,0.0,0,0,0,2,positive
0.0,0.0,2.7,0.0,0,0,0,10,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.10952380952380951,0.0,2.761904761904762,1.0,0,0,0,21,positive
0.09,0.05,2.7,0.8,0,0,0,20,positive
0.0,0.0,2.892857142857143,0.0,0,0,0,28,positive
0.08214285714285714,0.08214285714285714,2.8333333333333335,0.0,0,1,0,42,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.16666666666666666,0.15,2.5,0.19999999999999996,0,0,0,12,positive
0.13846153846153847,0.06153846153846154,2.6153846153846154,1.0,0,0,0,13,positive
0.0,0.0,2.25,0.0,0,0,0,4,positive
0.1,0.03333333333333333,2.8,1.0,0,0,0,30,positive
0.05555555555555555,0.0,2.861111111111111,1.0,0,0,0,36,positive
0.38181818181818183,0.0,2.6818181818181817,1.0,0,0,0,22,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.07674418604651162,0.06511627906976744,2.813953488372093,0.5,0,0,0,43,positive
0.03125,0.34687500000000004,2.71875,-1.0,0,0,0,32,positive
0.09999999999999999,0.05263157894736842,2.789473684210526,1.0,0,0,0,38,positive
0.058823529411764705,0.15294117647058825,2.7058823529411766,-1.0,0,0,0,17,positive
0.19230769230769232,0.21538461538461537,2.5384615384615383,-0.30000000000000004,0,0,0,13,positive
0.39999999999999997,0.0,2.5833333333333335,1.0,0,0,0,12,positive
0.0625,0.0,2.75,1.0,0,0,0,16,positive
0.11875,0.0625,2.78125,1.0,0,0,0,32,positive
0.0,0.0,2.0,0.0,0,0,0,3,positive
0.075,0.0,2.8333333333333335,1.0,0,0,0,24,positive
0.1,0.27,2.65,-1.0,0,0,0,20,positive
0.09999999999999999,0.03571428571428571,2.8214285714285716,1.0,0,0,0,28,positive
0.030303030303030304,0.0,2.878787878787879,1.0,0,0,0,33,positive
0.06666666666666667,0.0,2.7333333333333334,1.0,0,0,0,15,positive
0.14285714285714285,0.0,2.642857142857143,1.0,0,0,0,14,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.07142857142857142,0.05714285714285715,2.642857142857143,0.19999999999999996,0,0,0,14,positive
0.0,0.0,2.892857142857143,0.0,0,0,0,28,positive
0.030303030303030304,0.030303030303030304,2.8484848484848486,0.0,0,0,0,33,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.103125,0.0,2.8125,1.0,0,0,0,32,positive
